original_index,Individual,Phase,Round,Puzzler,Cohort,Team_ID,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined,EDA_tonic_power,EDA_phasic_power,EDA_phasic_tonic_ratio,EDA_rolling_slope,EDA_phasic_rolling_slope,EDA_first_half_mean,EDA_second_half_mean,EDA_half_diff,EDA_phasic_peak_count_raw,HR_rolling_slope,HR_first_half_mean,HR_second_half_mean,HR_half_diff,HR_diff_rmssd_proxy,HR_HF_power,HR_LF_HF_ratio,TEMP_rolling_slope,TEMP_half_diff,TEMP_initial_slope,TEMP_overall_slope
216,19,phase3,round_3,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.357527980445732,0.1615467043042568,0.1190006442822743,1.0104528372762893,0.01199363959656684,7.794215356506796,10.572423162827228,2.778207806320432,16,4.1195999999999975,85.25271523178807,95.45900662251657,10.206291390728495,0.3648337353988114,0.0010385718118546851,67.47611912549876,-0.03175000000000166,-0.08933406059404092,0.0004248684873002869,-0.0001016273452769114
217,19,phase2,round_3,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,0.2613367459261511,0.21942812119109908,0.8396374586109885,0.17565117490459056,-0.016300283124677042,5.832608876690525,6.717696117377507,0.8850872406869819,26,-1.6966166666666638,80.41335483870968,80.07838709677421,-0.33496774193547196,0.22240375541054155,0.00040649313390574897,46.38561256051566,0.018783333333334273,0.05344605475039543,-0.0008755794371429884,8.951802815679762e-05
218,19,phase1,round_3,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.3163327390318385,0.3390238173349111,0.14636231298816485,0.5131993751258761,-0.013193337600008686,8.267555343669418,9.00612493242482,0.7385695887554018,18,-2.408250000000005,83.33986754966887,77.21304635761591,-6.126821192052958,0.2763405862361317,0.0007643396052072692,19.843636450420306,0.06297499999999925,0.19381533577801235,-0.00047917498567667436,0.000255696120701692
219,19,phase3,round_2,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8299961414672157,0.09762629870085386,0.11762259343552628,1.1275743489619894,-0.01159130123173017,12.477257647426018,15.874170612697007,3.396912965270989,17,-1.2872333333333421,76.69165562913906,75.62145695364238,-1.070198675496684,0.31859951010717447,0.0006425798231075423,66.87836756210496,0.0002666666666646472,0.024723649962112404,-2.4549037309873176e-05,-4.388587249153229e-06
220,19,phase2,round_2,1,D1_2,D1_2_Team3,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,0.6599899528188884,0.1965351071990184,0.29778499863459396,-0.053424271469917184,-0.018113786975771675,11.429952731774213,10.533944828164865,-0.8960079036093482,21,-1.854666666666681,99.76589403973509,86.00605263157895,-13.759841408156134,0.4523730658742592,0.00350057288471373,35.378807208415715,0.06393333333333498,0.19865133786105105,-0.000585149047726659,0.0002634025132113073
221,19,phase1,round_2,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7360728889569745,0.1251542539415247,0.17002970197539816,0.5877048881851359,-0.017614183367139942,14.114820767004684,15.368086487600438,1.2532657205957545,16,1.0506166666666692,89.49947019867551,96.8567105263158,7.357240327640284,0.3028173448976477,0.0007894537092255655,32.49245265960486,-0.007004166666664743,0.004785478547852051,-0.00014534974565524807,-3.852025531688807e-05
222,19,phase3,round_4,1,D1_2,D1_2_Team3,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.9828336328446308,0.33515197222093984,0.1123602632511946,0.8048177920446877,-0.0052931818260399865,12.420245995217421,13.209538964590761,0.7892929693733404,20,-1.1290000000000036,77.07578947368421,74.24828947368422,-2.8274999999999864,0.19737050314459625,0.001338367583314208,12.90815803501961,-0.03340000000000067,-0.14436068619824738,-0.00036872167919585464,-0.00012383523410573185
223,19,phase2,round_4,1,D1_2,D1_2_Team3,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,0.9384397520948154,0.27274726384752657,0.29063907750997475,0.23598084581671905,-0.01844522654390953,8.80973833761029,9.431130243541505,0.6213919059312154,21,0.5830666666666605,82.25210526315789,90.68717105263157,8.435065789473683,0.5547160543828699,0.0028546713006729115,36.92101475497245,0.02464999999999413,0.056889117098762654,-0.0005970242538933595,0.00011531362499234786
224,19,phase1,round_4,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0304665651021776,0.3175368911884424,0.3081486599780717,1.5521317359798255,-0.025968398144768312,9.428109429967149,12.971953202257753,3.5438437722906038,13,3.129683333333318,80.96549668874172,92.07476821192054,11.109271523178819,0.2820010367314419,0.0010784548740732664,32.60591928685822,0.06965000000000036,0.21190713101161407,-0.001544375770412616,0.0002757576256680722
225,19,phase3,round_1,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1600634215416865,0.2290069302377976,0.1974089743588802,0.4749059485488958,-0.042957586629948745,24.038033767708217,24.427006380426427,0.3889726127182094,15,1.014733333333329,83.60426666666666,86.43846666666667,2.83420000000001,0.11347800458716037,0.0001786854033482602,63.13618507526995,-0.014625000000007214,-0.022355155582339137,-0.00035211982846915544,-5.8005990270304144e-05
226,19,phase2,round_1,1,D1_2,D1_2_Team3,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.770370874641649,0.05878798981771909,0.07631128298440062,0.5281654185161301,-0.04003195909705339,20.152161583170614,21.69364838723811,1.541486804067496,9,-2.315516666666674,92.22006329113924,84.61666666666666,-7.60339662447258,0.20893794124366016,0.0013472503076641523,28.627430098917884,0.08190833333333451,0.2448503937007871,-0.00044233406829963636,0.000326057506869055
227,19,phase1,round_1,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35955564261288786,0.10131133785952304,0.2817681767508761,1.072556782055528,-0.023897175142558957,22.86467572890479,25.50959976681003,2.644924037905241,12,-2.0479833333333395,83.96519736842104,79.70546052631579,-4.259736842105255,0.13338571578290329,0.0002715358075727034,60.651101333079325,0.06361666666666568,0.16597343424624,-8.000138891298254e-05,0.00026295282976460593
228,20,phase3,round_3,0,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,0.010966859014111829,0.004552135587779102,0.4150810712457914,0.002958754631470793,-0.01528379575948764,9.63384225483032,9.507505374539518,-0.12633688029080226,7,-4.990966666666663,65.52748344370859,53.866644736842105,-11.660838706866485,0.20405573190149373,0.0001841210301261113,60.35098193711238,0.018800000000000327,0.052681886370457676,-0.00016840570148785744,7.864398781292355e-05
229,20,phase2,round_3,0,D1_2,D1_2_Team2,4.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,4.0,4.0,0.020189382865339067,0.014970153985729213,0.7414864577871683,0.18310732501420093,-0.018272432540756098,7.901338594093254,8.383249895377391,0.4819113012841374,16,-1.7610500000000076,72.66416666666667,72.17070063694267,-0.49346602972400433,0.27664542705002804,0.0009889668973832445,19.97142890851913,-0.02466666666666667,-0.08287539936102206,0.0008036250629352488,-0.00013834566976660045
230,20,phase1,round_3,0,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.014985633163367816,0.0007974852244214301,0.053216651957747926,-0.43095223200706606,-0.013839780433417772,7.3404836671125375,6.194533555198364,-1.145950111914174,6,-1.6735833333333339,58.922894736842096,56.28934210526315,-2.6335526315789437,0.1693298770469229,0.0001261039062642853,57.14072864684542,-0.0014124999999986676,0.006587454627954514,-0.0012549523429225792,1.8542011035875064e-05
231,20,phase3,round_2,0,D1_2,D1_2_Team2,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,0.005378071160830433,0.0013712464482179111,0.25496993386866523,-0.42988219649137605,-0.010998609853052335,7.468650893126203,6.376052630152599,-1.0925982629736035,3,-11.461933333333324,79.61593333333333,55.77178807947019,-23.84414525386314,0.47427910207668517,0.0006225665271508182,63.81717879025214,-0.027116666666671306,-0.06913929249996897,-3.252660636463584e-05,-0.00011250596684902302
232,20,phase2,round_2,0,D1_2,D1_2_Team2,6.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,0.09612961135660515,0.03173872027326401,0.33016590648146016,0.07526569648705943,-0.01418070559461258,9.248105747113609,9.01067226679473,-0.23743348031887912,18,-1.5970833333333312,70.87666666666668,69.020522875817,-1.8561437908496856,0.2599325259231458,0.001153127779812935,29.87014250701161,0.029083333333335726,0.08296369831773376,0.00040097918366624414,0.00011874525233439232
233,20,phase1,round_2,0,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.01581132065051359,0.0012438360167583125,0.07866743355925235,-0.2710668399355707,-0.018073574133816307,11.665830994321068,10.871925474013937,-0.7939055203071312,3,-3.7921500000000066,67.43581699346406,60.02961038961038,-7.406206603853676,0.25864592093883987,0.0006710189748076292,40.806629760631296,0.06026666666666171,0.15400755083930306,0.00011666869216492228,0.00024761037461821156
234,20,phase3,round_4,0,D1_2,D1_2_Team2,4.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.06320521015081731,0.011844502903325586,0.1873975717359817,0.8740399050445204,-0.013999024257562566,6.774498647500816,9.454294808582876,2.67979616108206,19,-8.960183333333335,80.32307189542483,56.501895424836604,-23.821176470588227,0.3208492828339841,0.003702427789424421,34.296941497547344,0.03378333333333159,0.09433715220949779,-0.00023465685168126628,0.00014580065309870605
235,20,phase2,round_4,0,D1_2,D1_2_Team2,8.0,3.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,3.0,3.0,0.07991100491646314,0.014752497981811444,0.18461159382532252,0.6024886478488407,-0.008080699428899513,6.862580336808605,8.400751712432076,1.5381713756234703,15,-4.3096666666666685,79.39761589403973,68.20243421052632,-11.195181683513411,0.3808616929268064,0.0012561203939439978,30.056563554908898,-0.018000000000002493,-0.025634266886328305,-0.0002537891282835091,-7.464091249084505e-05
236,20,phase1,round_4,0,D1_2,D1_2_Team2,0.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,0.014325169960347661,0.0008569269641965807,0.059819671708508215,-0.7518211577869358,-0.014997589126066269,7.304448415337951,5.442420516909206,-1.862027898428745,3,-3.9848333333333303,62.53668874172186,53.49350993377483,-9.04317880794703,0.15748754103545892,0.00035070852283733975,89.41968949640929,0.00015000000000356663,-0.0011239669421527765,-9.375162763226404e-05,4.259297395726045e-06
237,20,phase3,round_1,0,D1_2,D1_2_Team2,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,0.06699060077307412,0.0322319161193411,0.481140872710254,0.39377761671862593,-0.021216765283673684,14.378059116808812,15.395740897558992,1.0176817807501806,7,-2.3290166666666656,66.93741721854305,61.69397350993377,-5.243443708609277,0.17835348826812625,0.0005616461817722553,124.8686329130617,0.026666666666664497,0.05993377483443396,-5.77787808816472e-05,0.00011086572581884722
238,20,phase2,round_1,0,D1_2,D1_2_Team2,4.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,4.0,5.0,0.22060189096098698,0.12525934507409733,0.5678072138386575,-0.473349120389055,-0.030405301257307834,14.374888306896198,12.970702162853584,-1.4041861440426135,15,-0.5887166666666656,70.9508552631579,70.81901315789473,-0.13184210526317486,0.16045006831548003,0.0007104958047272913,28.70575090610402,0.002095833333332826,0.00990743952137052,4.997048559866345e-05,3.6880213836033177e-06
239,20,phase1,round_1,0,D1_2,D1_2_Team2,0.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,0.11762817104740896,0.0365887719232584,0.31105449993362244,0.9326833725119577,-0.026512640426649064,16.98054152783096,19.356815844835758,2.376274317004796,11,5.5630499999999925,64.98598684210526,78.62236842105263,13.636381578947365,0.41357692704919935,0.0003169374202827647,79.58985202070684,0.021900000000000523,0.07385648790427268,-0.0006843521588915943,8.311977545911083e-05
240,21,phase3,round_3,1,D1_3,D1_3_Team8,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,0.012344310275510795,0.0012769115560626607,0.10344130433887877,0.09283925517527837,-0.003974503055969125,2.1513814466320964,2.4129820773849606,0.2616006307528642,5,-1.7438333333333356,64.4828947368421,61.10392156862745,-3.3789731682146495,0.1991808884300637,0.0007878490305487893,68.30156871516213,0.047433333333331835,0.11198686371100308,0.0005169534193302818,0.000189333359906556
241,21,phase2,round_3,1,D1_3,D1_3_Team8,0.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,0.0006286613308731043,0.00013435486362614078,0.21371580695053186,-0.04762147538120248,-0.005094448403018531,2.3104312130321376,2.1869145219901536,-0.12351669104198404,4,-1.5622999999999974,69.75168831168831,66.85181818181819,-2.8998701298701235,0.21632328925086336,0.00038027069239543405,46.15970252013804,-0.0646333333333326,-0.16405018541538752,-0.00021443948679659465,-0.00027374157145107725
242,21,phase1,round_3,1,D1_3,D1_3_Team8,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0011335303030222449,0.0003760069840439918,0.3317132175835734,-0.10872475946796872,-0.0075439120821705775,3.1022344923927654,2.814277398656637,-0.2879570937361282,5,-0.9396333333333345,71.0266,66.8022,-4.224400000000003,0.27505973811478196,0.0007503123598123973,38.54922470289591,-0.13747916666666948,-0.34634509151414505,-0.00036493689126549235,-0.0005742332027802637
243,21,phase3,round_2,1,D1_3,D1_3_Team8,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.006924018304497527,0.0038883701205491405,0.5615771001101243,-0.36663181768891,-0.009287820434730027,4.787449944974597,3.796311978293851,-0.9911379666807458,7,-0.6088500000000086,64.26431372549018,61.28012987012987,-2.984183855360314,0.15290541311371925,0.0003410132233298751,35.02738907500718,0.02113333333333091,0.04374502500119348,0.00018833660306602788,7.673081549997215e-05
244,21,phase2,round_2,1,D1_3,D1_3_Team8,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,0.012848675496709948,0.002470085977909918,0.19224440515618998,0.2503037611476941,-0.005133423132630059,2.96458293057462,3.632018127437595,0.667435196862975,13,-1.759433333333333,67.01954248366013,62.73679738562091,-4.282745098039221,0.18599841353104488,0.0008096670251860903,40.40820771757718,0.002079166666666772,0.010882406426837576,-0.0003730707130333376,1.2691058279538023e-05
245,21,phase1,round_2,1,D1_3,D1_3_Team8,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,0.0047093255540055475,0.0012349212383807272,0.2622288954583649,-0.2860191867617925,-0.015165110653102701,4.54092797928235,3.697680229627165,-0.8432477496551853,5,0.54178333333334,65.67893333333333,65.42153333333333,-0.25740000000000407,0.2014744977513212,0.0009395627953609941,31.050218821250148,-0.032441666666669186,-0.09151919866444302,8.625149742187364e-05,-0.00014763629029800247
246,21,phase3,round_4,1,D1_3,D1_3_Team8,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.001402600807122532,9.484909502500829e-05,0.06762372768028944,-0.16661282182432308,-0.007109469982242325,3.0058157410926167,2.647652927183549,-0.3581628139090678,3,-1.3524666666666807,62.489256198347114,60.803636363636365,-1.6856198347107494,0.12610342853704132,0.0002818436216678307,65.73474194659498,0.04308333333332754,0.08669421487602946,0.00027795621451771977,0.0001730673624591052
247,21,phase2,round_4,1,D1_3,D1_3_Team8,5.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.002237595020697933,0.0012857685495657875,0.574620759195621,-0.02257003110870163,-0.007181575200166029,3.2969210307665815,3.2687612489307685,-0.028159781835813025,11,0.2647333333333308,67.0139751552795,67.824099378882,0.8101242236025001,0.1740635827538934,0.0004719587916521132,91.96120392320361,-0.10339999999999984,-0.2794686687982413,-0.00045861907324771443,-0.0004511252715999516
248,21,phase1,round_4,1,D1_3,D1_3_Team8,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.033938569796087364,0.00902195250138827,0.2658318413414219,0.24320496612938095,-0.007540541017297049,3.782170415857973,3.9317656910386276,0.1495952751806544,16,-0.8859500000000134,64.70188976377953,63.603464566929134,-1.0984251968503997,1.219814992775868,0.0007871570461607888,33.77688557700912,0.012566666666659504,0.023605672474268147,5.416760707643634e-06,4.7706486522280356e-05
249,21,phase3,round_1,1,D1_3,D1_3_Team8,4.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,0.022797297436334813,0.007268599439584686,0.3188360137811704,0.047252693340943654,-0.006391320657540759,4.879178279920437,5.026481337697595,0.14730305777715813,9,-2.6057000000000032,70.90622516556292,64.4032450331126,-6.502980132450318,0.20829317442400247,0.00014713531013855346,112.92973551621249,0.03138749999999682,0.0709933774834397,0.0002456466258095431,0.00013048762395084638
250,21,phase2,round_1,1,D1_3,D1_3_Team8,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,0.015354293802642555,0.0033136283630364623,0.21581118647515846,0.27049226318982944,-0.004876365108609732,2.664939243094144,3.4886397423199735,0.8237004992258297,13,-2.4294166666666692,74.99196078431373,68.82437908496733,-6.1675816993464,0.15214531449016563,0.0004245018855738058,43.971370886813325,-0.015466666666664993,-0.04798375105634278,4.283060469808245e-05,-5.267954893508351e-05
251,21,phase1,round_1,1,D1_3,D1_3_Team8,0.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,0.04029127225482348,0.001431535631901897,0.03552967061571307,0.6266563378711328,-0.0005787974810444965,0.5462034678363888,2.072608766785885,1.5264052989494958,10,-1.1736666666666629,82.4574025974026,78.48922077922079,-3.9681818181818187,0.2011433118993123,0.0007182300035809555,12.32180127329876,-0.005158333333330512,-0.02944805194804445,-3.7752391534607606e-05,9.512877085400198e-06
252,22,phase3,round_3,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,0.019676360849245657,0.005493073650805506,0.2791712193576739,-0.09117668653583132,-0.004224752915093135,2.110930098467297,2.054412810078174,-0.05651728838912318,8,0.9116499999999946,82.36125,84.82236842105263,2.461118421052632,0.18678979908684593,0.0007918522303883536,24.183814648854636,0.03498333333333289,0.09852216748768328,-0.0004470216496813412,0.000148386495069573
253,22,phase2,round_3,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,5.0,0.009793781008999712,0.0010756427976398345,0.10982916573807436,0.19789148520101627,-0.0029923476297483735,1.6275245227055724,2.1866564166535163,0.5591318939479439,13,-3.5533333333333394,84.0643870967742,74.99148387096774,-9.072903225806456,0.11687821781389697,0.0001736139320694022,82.60926852566556,-0.027066666666666656,-0.07909677419354821,-0.00018847549436627121,-0.00011295599974898393
254,22,phase1,round_3,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,0.002733900069907734,0.0006403669013478653,0.23423200737892258,-0.01920053446682238,-0.005504672484093362,1.6625935238062368,1.4836819449855618,-0.178911578820675,5,0.7525666666666554,83.63668918918918,85.27040268456376,1.6337134953745789,0.14632433430844918,0.0003060238428580955,35.89921554316354,0.022449999999999495,0.08542649655634804,3.612041875731297e-05,0.00012397523267817682
255,22,phase3,round_2,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,0.011124453689270723,0.00447476000555959,0.4022453713727436,-0.5665658110995173,-0.009654494422760704,3.4767140314354448,2.0507984514351234,-1.4259155800003214,3,-1.2295333333333385,87.572987012987,85.04227272727272,-2.530714285714282,0.1508596431184433,0.0002780113725874337,83.6117478968133,-0.018783333333336868,-0.04285956345113817,-0.0003239292348825092,-7.64620779497294e-05
256,22,phase2,round_2,0,D1_3,D1_3_Team8,0.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,4.0,5.0,0.012440632630757939,0.002027130537539716,0.16294432909528125,0.21942231021838146,-0.0036401382343628566,2.5233087465540747,3.1417453863190583,0.6184366397649836,17,0.2941166666666633,85.77385620915034,86.67532467532466,0.9014684661743217,0.08914811058522232,0.00010445772933218989,122.58657478383645,-0.04630000000000125,-0.10912052117263471,-0.00021247764718127857,-0.0001949532082115597
257,22,phase1,round_2,0,D1_3,D1_3_Team8,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,0.000959724404814651,5.11253120489173e-05,0.05327082628350062,-0.24576712407122062,-0.00891355970022009,2.4447202422378553,1.904950637916698,-0.5397696043211573,3,2.7300333333333118,81.00872483221477,84.78899999999999,3.78027516778522,0.15080433120015097,8.912731447125763e-05,59.69472803457659,0.018524999999990653,0.020501672240797575,6.119897914892056e-05,3.198982749552009e-05
258,22,phase3,round_4,0,D1_3,D1_3_Team8,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.001631734335989737,0.0004846235153614954,0.29699903021746765,-0.027679193456944372,-0.003112451285243905,1.6520960612180757,1.5889193432521356,-0.06317671796594015,6,-1.3508000000000062,79.41314049586776,75.9359836065574,-3.477156889310365,0.09355910316545334,0.00012452580367038968,95.02237158839743,-0.05123333333333817,-0.12106580119638366,0.00030132467577560437,-0.00021888738020125903
259,22,phase2,round_4,0,D1_3,D1_3_Team8,2.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,5.0,4.0,0.0040267024821863786,0.0004934969384901665,0.12255609662579603,0.052670966165913685,-0.0029951059361761636,1.42437255010107,1.5313961058320484,0.10702355573097844,9,0.6016666666666591,82.45610062893083,84.70349999999999,2.2473993710691644,0.10965067460007519,0.00010487825181668757,60.922584203847656,-0.025974999999999904,-0.08453971477769073,2.562544488608824e-05,-0.00012991608146748873
260,22,phase1,round_4,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0035371905514969696,0.0003725533857531886,0.10532465817978644,0.009745130377707318,-0.004239080148500552,1.3811911164397004,1.3668097020509284,-0.01438141438877194,7,-1.576400000000015,86.84834645669291,84.49203125,-2.356315206692912,0.4974114094351077,0.00036767288189029255,52.99502287742594,-0.015766666666668393,-0.03287878787878995,-6.583447629293122e-05,-6.73787152554002e-05
261,22,phase3,round_1,0,D1_3,D1_3_Team8,4.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,0.021307000010017188,0.008499738918967312,0.3989176756451532,-0.10898660354841166,-0.008079363920923259,4.4249813034530066,4.143694996606884,-0.28128630684612244,9,-0.5067500000000076,90.09450331125828,89.48644736842104,-0.6080559428372396,0.2305227287640443,0.00030183893058337497,51.911259116739316,-0.02440833333333635,-0.05033003300329142,-4.954079063869255e-05,-0.00011037673259811413
262,22,phase2,round_1,0,D1_3,D1_3_Team8,6.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,4.0,3.0,0.011800043941870154,0.007729869457089891,0.6550712433927434,0.02702346206808425,-0.009550775117267329,4.464197223052473,4.6475255985976895,0.18332837554521664,14,-1.0985166666666675,94.70915584415584,92.3509090909091,-2.358246753246746,0.11361974412078062,0.0003486288613057037,18.605448131109306,-0.028970833333337265,-0.08230519480520826,6.866438653445599e-05,-0.00012178368059289428
263,22,phase1,round_1,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,0.011827222016660175,0.002643410615776135,0.22350224017546544,-0.3399415027816458,-0.009005660592269227,3.9616579118567063,3.1394881065481153,-0.8221698053085911,8,-0.11573333333334161,84.58785714285713,84.84845161290323,0.2605944700461009,0.1327787438003343,0.00014625553953416686,40.235012608272065,-0.010816666666669885,-0.024886731391582373,-0.0001740394798520001,-4.9906965303434625e-05
264,23,phase3,round_3,0,D1_3,D1_3_Team9,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,0.00011703815448011091,3.156732521892931e-05,0.26971824153544527,-0.050671711730766636,-0.0016060535957565386,0.8099862683842215,0.6845052256009615,-0.12548104278326,3,3.49206666666666,99.77337748344371,107.76947368421052,7.996096200766814,0.26148708704014767,0.0007584446866157617,16.53221792052682,-0.03268749999999963,-0.05921460844601256,-0.0007751089428635154,-0.00014418427518250607
265,23,phase2,round_3,0,D1_3,D1_3_Team9,3.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,0.0008936292858503236,0.0001234087030480624,0.13809831996568256,0.07032128646269996,-0.001843552723139429,0.6456114455581271,0.8380103649934113,0.1923989194352842,13,-1.221783333333325,99.2948387096774,94.87316129032259,-4.421677419354822,0.3159513296671603,0.001088930056609378,29.666503872775404,-0.009116666666668813,-0.05576929490853644,0.00041269813712045976,-3.4527764279806126e-05
266,23,phase1,round_3,0,D1_3,D1_3_Team9,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,0.0004830532076087527,2.1466664674913312e-05,0.04443954483022533,-0.056865022396280794,-0.004096343664594539,1.1337220202032472,0.9972930594571888,-0.13642896074605837,4,15.778066666666671,89.3946,129.70466666666664,40.31006666666664,0.5055709709713991,0.0007954699916970416,47.59107723865323,-0.014650000000006429,-0.02771040623261456,0.0002688935571799439,-1.6423118319249894e-05
267,23,phase3,round_2,0,D1_3,D1_3_Team9,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,0.011131269753893022,0.0034159887310203367,0.30688221618433403,-0.11225531131103489,-0.004719912347740629,2.9352122381195165,2.493541769999512,-0.4416704681200043,9,-1.562783333333339,96.14571428571428,92.16428571428571,-3.981428571428566,0.3303881834925865,0.0006789953102107528,93.94829455010209,-0.008916666666668382,-0.012605479885969828,-0.0006806020937862995,-3.836213518009627e-05
268,23,phase2,round_2,0,D1_3,D1_3_Team9,7.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,0.00032841359899829454,4.2771296609127736e-05,0.13023607042943994,0.03983993778405695,-0.0005981365278558597,0.5114207595568029,0.590711666577433,0.07929090702063013,8,3.132900000000001,88.2425165562914,95.21605263157895,6.973536075287541,0.2619394045492758,0.0007609248427950768,21.36130840237752,0.11383333333332973,0.295643564356439,0.0005906526154967189,0.00046986948108164797
269,23,phase1,round_2,0,D1_3,D1_3_Team9,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0001744006811263373,1.070609132747859e-05,0.06138789859268387,-0.037222795430935,-0.002190643108563497,0.5520635325163473,0.5104475990946482,-0.041615933421699114,5,13.50985,100.3221476510067,115.27187919463086,14.949731543624154,0.5967608976998819,0.002118319502983494,31.442589399581017,0.07892916666665888,0.2295076833442664,-0.0003052526953593434,0.00034432908163211816
