original_index,Individual,Phase,Round,Puzzler,Cohort,Team_ID,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined,EDA_tonic_power,EDA_phasic_power,EDA_phasic_tonic_ratio,EDA_rolling_slope,EDA_phasic_rolling_slope,EDA_first_half_mean,EDA_second_half_mean,EDA_half_diff,EDA_phasic_peak_count_raw,HR_rolling_slope,HR_first_half_mean,HR_second_half_mean,HR_half_diff,HR_diff_rmssd_proxy,HR_HF_power,HR_LF_HF_ratio,TEMP_rolling_slope,TEMP_half_diff,TEMP_initial_slope,TEMP_overall_slope
216,19,phase3,round_3,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.3575279804407265,0.16154670430418427,0.11900064428265968,1.0104528372762893,0.011993639598203557,7.794215356506796,10.572423162827228,2.778207806320432,16,4.1196,85.25271523178807,95.45900662251657,10.206291390728495,0.3648337353988114,0.0010385718118546782,67.47611912549922,-0.031749999999999064,-0.08933406059404092,0.00042486848730018074,-0.00010162734527690667
217,19,phase2,round_3,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,0.2613367459332713,0.21942812119111443,0.8396374585881711,0.17565117490459106,-0.01630028312456514,5.832608876690526,6.717696117377507,0.885087240686981,26,-1.6966166666666638,80.41335483870968,80.07838709677421,-0.33496774193547196,0.22240375541054155,0.00040649313390575206,46.38561256051535,0.018783333333332975,0.05344605475039543,-0.0008755794371430417,8.951802815680662e-05
218,19,phase1,round_3,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.316332739031391,0.3390238173342946,0.14636231298792698,0.5131993751258769,-0.013193337601623471,8.267555343669418,9.00612493242482,0.7385695887554018,18,-2.40825,83.33986754966887,77.21304635761591,-6.126821192052958,0.2763405862361317,0.0007643396052072679,19.843636450420348,0.06297499999999925,0.19381533577801235,-0.00047917498567696666,0.00025569612070165454
219,19,phase3,round_2,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.8299961414654595,0.09762629870037917,0.11762259343520323,1.1275743489619885,-0.011591301233951497,12.477257647426018,15.874170612697005,3.396912965270987,17,-1.2872333333333343,76.69165562913906,75.62145695364238,-1.070198675496684,0.31859951010717447,0.0006425798231075464,66.87836756210456,0.000266666666668539,0.024723649962112404,-2.4549037309660676e-05,-4.388587249195517e-06
220,19,phase2,round_2,1,D1_2,D1_2_Team3,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,0.6599899528076784,0.19653510719887105,0.2977849986394286,-0.05342427146991686,-0.01811378697251677,11.429952731774213,10.533944828164865,-0.8960079036093482,21,-1.854666666666681,99.76589403973509,86.00605263157895,-13.759841408156134,0.4523730658742592,0.003500572884713703,35.37880720841602,0.06393333333333498,0.19865133786105105,-0.000585149047726606,0.00026340251321129804
221,19,phase1,round_2,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7360728889500592,0.12515425393980054,0.17002970197465317,0.5877048881851372,-0.017614183357261903,14.114820767004684,15.368086487600438,1.2532657205957545,16,1.0506166666666692,89.49947019867551,96.8567105263158,7.357240327640284,0.3028173448976477,0.0007894537092255625,32.49245265960501,-0.007004166666664743,0.004785478547852051,-0.00014534974565543404,-3.852025531686939e-05
222,19,phase3,round_4,1,D1_2,D1_2_Team3,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.982833632870988,0.3351519722220144,0.112360263250562,0.8048177920446881,-0.005293181824490071,12.420245995217421,13.209538964590761,0.7892929693733404,20,-1.1289999999999984,77.07578947368421,74.24828947368422,-2.8274999999999864,0.19737050314459625,0.00133836758331421,12.908158035019596,-0.03339999999999678,-0.14436068619824738,-0.0003687216791958813,-0.00012383523410574118
223,19,phase2,round_4,1,D1_2,D1_2_Team3,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,0.9384397520924282,0.2727472638480462,0.29063907751126783,0.23598084581672002,-0.01844522654260892,8.80973833761029,9.431130243541505,0.6213919059312154,21,0.5830666666666761,82.25210526315789,90.68717105263157,8.435065789473683,0.5547160543828699,0.002854671300672935,36.92101475497222,0.02464999999999802,0.056889117098762654,-0.0005970242538934127,0.00011531362499241764
224,19,phase1,round_4,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0304665650951987,0.31753689118864764,0.3081486599803578,1.5521317359798268,-0.025968398146182108,9.428109429967149,12.971953202257753,3.5438437722906038,13,3.1296833333333307,80.96549668874172,92.07476821192054,11.109271523178819,0.2820010367314419,0.001078454874073251,32.605919286858736,0.06965000000000296,0.21190713101161407,-0.0015443757704127759,0.0002757576256680958
225,19,phase3,round_1,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1600634215568135,0.22900693024224947,0.1974089743601436,0.4749059485488977,-0.042957586626208695,24.038033767708217,24.427006380426427,0.3889726127182094,15,1.014733333333329,83.60426666666666,86.43846666666667,2.83420000000001,0.11347800458716037,0.0001786854033482606,63.13618507526984,-0.014625000000002025,-0.022355155582339137,-0.00035211982846931493,-5.800599027030886e-05
226,19,phase2,round_1,1,D1_2,D1_2_Team3,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.7703708746416824,0.058787989817483344,0.07631128298409129,0.5281654185161353,-0.04003195909539667,20.152161583170606,21.69364838723811,1.5414868040675032,9,-2.3155166666666687,92.22006329113924,84.61666666666666,-7.60339662447258,0.20893794124366016,0.0013472503076641619,28.627430098917696,0.08190833333333192,0.2448503937007871,-0.00044233406829979584,0.0003260575068690898
227,19,phase1,round_1,1,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35955564261448103,0.10131133785950827,0.28176817674958654,1.07255678205553,-0.023897175151846695,22.86467572890479,25.50959976681003,2.644924037905241,12,-2.0479833333333395,83.96519736842104,79.70546052631579,-4.259736842105255,0.13338571578290329,0.0002715358075727047,60.65110133307908,0.06361666666666568,0.16597343424624,-8.000138891311537e-05,0.0002629528297645499
228,20,phase3,round_3,0,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,0.010966859014938289,0.004552135587821532,0.4150810712183799,0.0029587546314711172,-0.015283795759420083,9.633842254830318,9.507505374539518,-0.12633688029080048,7,-4.990966666666663,65.52748344370859,53.866644736842105,-11.660838706866485,0.20405573190149373,0.0001841210301261114,60.35098193711225,0.018800000000002922,0.052681886370457676,-0.0001684057014879106,7.864398781294694e-05
229,20,phase2,round_3,0,D1_2,D1_2_Team2,4.0,3.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,4.0,4.0,0.020189382864611933,0.014970153985744212,0.7414864578146162,0.1831073250142016,-0.018272432539474675,7.901338594093254,8.383249895377391,0.4819113012841374,16,-1.7610499999999971,72.66416666666667,72.17070063694267,-0.49346602972400433,0.27664542705002804,0.0009889668973832337,19.971428908519336,-0.024666666666662777,-0.08287539936102206,0.0008036250629350365,-0.00013834566976657378
230,20,phase1,round_3,0,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.014985633164143985,0.0007974852244291814,0.05321665195550886,-0.4309522320070662,-0.013839780435647356,7.3404836671125375,6.194533555198364,-1.145950111914174,6,-1.6735833333333274,58.922894736842096,56.28934210526315,-2.6335526315789437,0.1693298770469229,0.00012610390626428475,57.140728646845716,-0.0014125000000012621,0.006587454627954514,-0.0012549523429226325,1.854201103587043e-05
231,20,phase3,round_2,0,D1_2,D1_2_Team2,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,0.005378071160700944,0.001371246448276732,0.25496993388574135,-0.42988219649137605,-0.010998609856246521,7.468650893126203,6.376052630152599,-1.0925982629736035,3,-11.461933333333324,79.61593333333333,55.77178807947019,-23.84414525386314,0.47427910207668517,0.0006225665271508189,63.817178790252164,-0.02711666666666871,-0.06913929249996897,-3.252660636476867e-05,-0.00011250596684907471
232,20,phase2,round_2,0,D1_2,D1_2_Team2,6.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,0.09612961135719453,0.03173872027333731,0.33016590648019845,0.07526569648706008,-0.014180705599708597,9.248105747113607,9.010672266794728,-0.23743348031887912,18,-1.5970833333333312,70.87666666666668,69.020522875817,-1.8561437908496856,0.2599325259231458,0.0011531277798129329,29.87014250701165,0.029083333333335726,0.08296369831773376,0.00040097918366637707,0.00011874525233435999
233,20,phase1,round_2,0,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.015811320651492086,0.0012438360166830138,0.07866743354962162,-0.27106683993557,-0.018073574137166322,11.665830994321068,10.871925474013937,-0.7939055203071312,3,-3.7921500000000092,67.43581699346406,60.02961038961038,-7.406206603853676,0.25864592093883987,0.0006710189748076316,40.80662976063118,0.0602666666666669,0.15400755083930306,0.00011666869216470979,0.00024761037461823904
234,20,phase3,round_4,0,D1_2,D1_2_Team2,4.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.06320521015043228,0.011844502903599428,0.18739757174145588,0.8740399050445204,-0.01399902425755923,6.774498647500816,9.454294808582876,2.67979616108206,19,-8.960183333333328,80.32307189542483,56.501895424836604,-23.821176470588227,0.3208492828339841,0.003702427789424403,34.296941497547515,0.03378333333333159,0.09433715220949779,-0.00023465685168153196,0.0001458006530987614
235,20,phase2,round_4,0,D1_2,D1_2_Team2,8.0,3.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,3.0,3.0,0.07991100491475472,0.01475249798159895,0.1846115938266102,0.60248864784884,-0.008080699428787448,6.862580336808605,8.400751712432076,1.5381713756234703,15,-4.309666666666656,79.39761589403973,68.20243421052632,-11.195181683513411,0.3808616929268064,0.0012561203939439982,30.05656355490893,-0.0179999999999986,-0.025634266886328305,-0.0002537891282835623,-7.464091249078916e-05
236,20,phase1,round_4,0,D1_2,D1_2_Team2,0.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,0.01432516995989843,0.0008569269642081207,0.05981967171118971,-0.751821157786935,-0.014997589127438092,7.304448415337953,5.442420516909206,-1.8620278984287468,3,-3.9848333333333303,62.53668874172186,53.49350993377483,-9.04317880794703,0.15748754103545892,0.00035070852283733666,89.41968949641016,0.0001500000000087557,-0.0011239669421527765,-9.375162763242344e-05,4.259297395758815e-06
237,20,phase3,round_1,0,D1_2,D1_2_Team2,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,0.06699060077527207,0.032231916119605866,0.4811408726984202,0.3937776167186279,-0.02121676528518627,14.378059116808812,15.395740897558992,1.0176817807501806,7,-2.3290166666666656,66.93741721854305,61.69397350993377,-5.243443708609277,0.17835348826812625,0.0005616461817722551,124.86863291306183,0.02666666666666839,0.05993377483443396,-5.777878088162065e-05,0.00011086572581886598
238,20,phase2,round_1,0,D1_2,D1_2_Team2,4.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,1.0,4.0,5.0,0.22060189097243438,0.12525934507357786,0.5678072138068382,-0.473349120389055,-0.03040530126191911,14.374888306896198,12.970702162853588,-1.40418614404261,15,-0.5887166666666656,70.9508552631579,70.81901315789473,-0.13184210526317486,0.16045006831548003,0.0007104958047272909,28.70575090610405,0.002095833333332826,0.00990743952137052,4.99704855986369e-05,3.688021383645189e-06
239,20,phase1,round_1,0,D1_2,D1_2_Team2,0.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,0.11762817104106278,0.03658877192317215,0.31105449994967094,0.9326833725119593,-0.026512640428240877,16.98054152783096,19.356815844835758,2.376274317004796,11,5.5630499999999925,64.98598684210526,78.62236842105263,13.636381578947365,0.41357692704919935,0.0003169374202827605,79.58985202070804,0.021900000000000523,0.07385648790427268,-0.0006843521588916475,8.311977545921319e-05
240,21,phase3,round_3,1,D1_3,D1_3_Team8,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,0.012344310275614332,0.0012769115560451808,0.10344130433659514,0.09283925517527829,-0.00397450305651195,2.151381446632096,2.4129820773849606,0.26160063075286466,5,-1.7438333333333356,64.4828947368421,61.10392156862745,-3.3789731682146495,0.1991808884300637,0.00078784903054879,68.3015687151621,0.047433333333331835,0.11198686371100308,0.0005169534193301491,0.00018933335990654673
241,21,phase2,round_3,1,D1_3,D1_3_Team8,0.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,0.0006286613308359065,0.0001343548636244227,0.21371580696044445,-0.04762147538120216,-0.005094448402534585,2.3104312130321376,2.1869145219901536,-0.12351669104198404,4,-1.5622999999999974,69.75168831168831,66.85181818181819,-2.8998701298701235,0.21632328925086336,0.00038027069239543183,46.15970252013833,-0.06463333333333131,-0.16405018541538752,-0.00021443948679671424,-0.0002737415714510591
242,21,phase1,round_3,1,D1_3,D1_3_Team8,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0011335303029510312,0.00037600698404307377,0.3317132176036033,-0.10872475946796872,-0.007543912082339996,3.1022344923927654,2.8142773986566376,-0.28795709373612777,5,-0.9396333333333345,71.0266,66.8022,-4.224400000000003,0.27505973811478196,0.0007503123598123983,38.54922470289589,-0.13747916666666948,-0.34634509151414505,-0.0003649368912655456,-0.0005742332027802447
243,21,phase3,round_2,1,D1_3,D1_3_Team8,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0069240183047496314,0.003888370120594627,0.5615771000962465,-0.36663181768890984,-0.009287820433602044,4.787449944974597,3.796311978293851,-0.9911379666807458,7,-0.6088499999999956,64.26431372549018,61.28012987012987,-2.984183855360314,0.15290541311371925,0.00034101322332987535,35.02738907500718,0.02113333333333091,0.04374502500119348,0.00018833660306606778,7.673081549996297e-05
244,21,phase2,round_2,1,D1_3,D1_3_Team8,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,0.01284867549607659,0.0024700859779214534,0.19224440516656421,0.2503037611476941,-0.005133423131249615,2.96458293057462,3.6320181274375942,0.6674351968629741,13,-1.759433333333333,67.01954248366013,62.73679738562091,-4.282745098039221,0.18599841353104488,0.0008096670251860897,40.40820771757722,0.002079166666668069,0.010882406426837576,-0.0003730707130332845,1.2691058279510383e-05
245,21,phase1,round_2,1,D1_3,D1_3_Team8,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,0.00470932555432019,0.0012349212383916724,0.2622288954431689,-0.2860191867617928,-0.015165110650935489,4.540927979282349,3.697680229627165,-0.8432477496551845,5,0.54178333333334,65.67893333333333,65.42153333333333,-0.25740000000000407,0.2014744977513212,0.000939562795360999,31.050218821250013,-0.03244166666667488,-0.09151919866444302,8.625149742175412e-05,-0.00014763629029800724
246,21,phase3,round_4,1,D1_3,D1_3_Team8,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.001402600807157901,9.484909503081483e-05,0.06762372768272404,-0.16661282182432308,-0.007109469982626204,3.0058157410926167,2.647652927183549,-0.3581628139090678,3,-1.3524666666666787,62.489256198347114,60.803636363636365,-1.6856198347107494,0.12610342853704132,0.0002818436216678304,65.73474194659505,0.04308333333332754,0.08669421487602946,0.0002779562145175339,0.0001730673624591314
247,21,phase2,round_4,1,D1_3,D1_3_Team8,5.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0022375950207873608,0.0012857685495896748,0.5746207591833311,-0.02257003110870163,-0.0071815752019875265,3.2969210307665815,3.2687612489307685,-0.028159781835813025,11,0.264733333333336,67.0139751552795,67.824099378882,0.8101242236025001,0.1740635827538934,0.0004719587916521144,91.96120392320343,-0.10339999999999984,-0.2794686687982413,-0.0004586190732478341,-0.0004511252715999559
248,21,phase1,round_4,1,D1_3,D1_3_Team8,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.033938569794765984,0.009021952501369635,0.26583184135122284,0.24320496612938058,-0.007540541016321542,3.7821704158579723,3.931765691038627,0.14959527518065485,16,-0.8859500000000191,64.70188976377953,63.603464566929134,-1.0984251968503997,1.219814992775868,0.0007871570461607877,33.77688557700915,0.012566666666657605,0.023605672474268147,5.416760707577226e-06,4.770648652227174e-05
249,21,phase3,round_1,1,D1_3,D1_3_Team8,4.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,0.022797297436247428,0.007268599439540798,0.31883601378046733,0.047252693340944146,-0.006391320658289387,4.879178279920436,5.026481337697594,0.14730305777715813,9,-2.605699999999998,70.90622516556292,64.4032450331126,-6.502980132450318,0.20829317442400247,0.00014713531013855197,112.92973551621364,0.03138749999999682,0.0709933774834397,0.0002456466258095033,0.00013048762395083228
250,21,phase2,round_1,1,D1_3,D1_3_Team8,5.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,0.015354293802971847,0.003313628363031929,0.21581118647023487,0.27049226318982944,-0.0048763651096529435,2.664939243094144,3.4886397423199735,0.8237004992258297,13,-2.4294166666666692,74.99196078431373,68.82437908496733,-6.1675816993464,0.15214531449016563,0.000424501885573807,43.97137088681324,-0.015466666666664993,-0.04798375105634278,4.283060469794964e-05,-5.267954893510194e-05
251,21,phase1,round_1,1,D1_3,D1_3_Team8,0.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,0.04029127225461446,0.00143153563190639,0.035529670616008896,0.626656337871133,-0.0005787974801313879,0.5462034678363887,2.072608766785885,1.526405298949496,10,-1.1736666666666602,82.4574025974026,78.48922077922079,-3.9681818181818187,0.2011433118993123,0.0007182300035809575,12.321801273298732,-0.005158333333330512,-0.02944805194804445,-3.775239153466074e-05,9.512877085368306e-06
252,22,phase3,round_3,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,0.01967636084913958,0.005493073650826532,0.2791712193602475,-0.09117668653583115,-0.0042247529146261275,2.110930098467297,2.054412810078174,-0.05651728838912318,8,0.9116499999999946,82.36125,84.82236842105263,2.461118421052632,0.18678979908684593,0.0007918522303883483,24.183814648854824,0.03498333333333548,0.09852216748768328,-0.00044702164968146084,0.00014838649506958691
253,22,phase2,round_3,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,5.0,0.009793781009011335,0.0010756427976318075,0.10982916573712442,0.1978914852010164,-0.0029923476303500627,1.6275245227055724,2.1866564166535163,0.5591318939479439,13,-3.553333333333337,84.0643870967742,74.99148387096774,-9.072903225806456,0.11687821781389697,0.00017361393206940092,82.60926852566617,-0.02706666666666406,-0.07909677419354821,-0.00018847549436628455,-0.00011295599974899297
254,22,phase1,round_3,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,0.0027339000699657893,0.0006403669013590842,0.23423200737805222,-0.0192005344668225,-0.005504672483172958,1.662593523806237,1.4836819449855618,-0.1789115788206752,5,0.7525666666666402,83.63668918918918,85.27040268456376,1.6337134953745789,0.14632433430844918,0.00030602384285809625,35.899215543163436,0.022449999999993798,0.08542649655634804,3.6120418757193445e-05,0.00012397523267814793
255,22,phase3,round_2,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,0.011124453689559485,0.004474760005526002,0.40224537135928307,-0.5665658110995172,-0.009654494422287226,3.476714031435444,2.050798451435123,-1.425915580000321,3,-1.229533333333328,87.572987012987,85.04227272727272,-2.530714285714282,0.1508596431184433,0.0002780113725874338,83.61174789681337,-0.018783333333336868,-0.04285956345113817,-0.00032392923488258895,-7.646207794975669e-05
256,22,phase2,round_2,0,D1_3,D1_3_Team8,0.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,4.0,5.0,0.012440632630650249,0.0020271305375576107,0.16294432909813014,0.21942231021838163,-0.0036401382340322925,2.5233087465540742,3.1417453863190583,0.6184366397649841,17,0.2941166666666633,85.77385620915034,86.67532467532466,0.9014684661743217,0.08914811058522232,0.00010445772933218992,122.58657478383651,-0.046299999999998655,-0.10912052117263471,-0.00021247764718139816,-0.00019495320821158254
257,22,phase1,round_2,0,D1_3,D1_3_Team8,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,0.000959724404791166,5.112531205025063e-05,0.05327082628619347,-0.24576712407122073,-0.008913559701417268,2.444720242237855,1.904950637916698,-0.5397696043211568,3,2.7300333333333153,81.00872483221477,84.78899999999999,3.78027516778522,0.15080433120015097,8.912731447125678e-05,59.69472803457719,0.018524999999981157,0.020501672240797575,6.119897914886745e-05,3.19898274954915e-05
258,22,phase3,round_4,0,D1_3,D1_3_Team8,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.001631734335882585,0.00048462351535554556,0.2969990302333245,-0.02767919345694443,-0.003112451286322355,1.6520960612180757,1.5889193432521356,-0.06317671796594015,6,-1.35080000000001,79.41314049586776,75.9359836065574,-3.477156889310365,0.09355910316545334,0.0001245258036703884,95.02237158839839,-0.05123333333334006,-0.12106580119638366,0.00030132467577552474,-0.00021888738020121995
259,22,phase2,round_4,0,D1_3,D1_3_Team8,2.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,5.0,4.0,0.004026702482195496,0.0004934969384883277,0.12255609662506187,0.052670966165913685,-0.002995105936271405,1.4243725501010702,1.5313961058320482,0.10702355573097799,9,0.6016666666666617,82.45610062893083,84.70349999999999,2.2473993710691644,0.10965067460007519,0.00010487825181668665,60.922584203848174,-0.02597499999999861,-0.08453971477769073,2.562544488610153e-05,-0.00012991608146744989
260,22,phase1,round_4,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.003537190551437609,0.00037255338575362844,0.10532465818167833,0.009745130377707379,-0.004239080147972886,1.3811911164397006,1.3668097020509284,-0.014381414388772162,7,-1.5764000000000224,86.84834645669291,84.49203125,-2.356315206692912,0.4974114094351077,0.00036767288189029293,52.99502287742593,-0.015766666666670294,-0.03287878787878995,-6.583447629307733e-05,-6.73787152554404e-05
261,22,phase3,round_1,0,D1_3,D1_3_Team8,4.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,0.02130700000900284,0.008499738918887547,0.3989176756604006,-0.10898660354841247,-0.00807936392122645,4.4249813034530066,4.143694996606884,-0.28128630684612244,9,-0.5067499999999973,90.09450331125828,89.48644736842104,-0.6080559428372396,0.2305227287640443,0.00030183893058337584,51.9112591167392,-0.02440833333333635,-0.05033003300329142,-4.9540790638732405e-05,-0.0001103767325981048
262,22,phase2,round_1,0,D1_3,D1_3_Team8,6.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,4.0,3.0,0.011800043942048234,0.0077298694571467435,0.6550712433876754,0.027023462068084578,-0.009550775115950004,4.464197223052472,4.647525598597688,0.18332837554521575,14,-1.0985166666666675,94.70915584415584,92.3509090909091,-2.358246753246746,0.11361974412078062,0.0003486288613057026,18.60544813110937,-0.028970833333333376,-0.08230519480520826,6.866438653442944e-05,-0.00012178368059294899
263,22,phase1,round_1,0,D1_3,D1_3_Team8,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,0.011827222016955366,0.002643410615798164,0.2235022401717497,-0.33994150278164514,-0.009005660591334676,3.9616579118567063,3.1394881065481153,-0.8221698053085911,8,-0.11573333333333383,84.58785714285713,84.84845161290323,0.2605944700461009,0.1327787438003343,0.0001462555395341656,40.23501260827242,-0.010816666666669885,-0.024886731391582373,-0.0001740394798521064,-4.990696530342102e-05
264,23,phase3,round_3,0,D1_3,D1_3_Team9,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,0.00011703815448449265,3.156732521896696e-05,0.2697182415256691,-0.05067171173076674,-0.001606053595215528,0.8099862683842215,0.6845052256009617,-0.12548104278325978,3,3.4920666666666675,99.77337748344371,107.76947368421052,7.996096200766814,0.26148708704014767,0.0007584446866157564,16.532217920526936,-0.03268749999999703,-0.05921460844601256,-0.0007751089428636219,-0.00014418427518255266
265,23,phase2,round_3,0,D1_3,D1_3_Team9,3.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,0.0008936292858360841,0.00012340870304620384,0.1380983199658033,0.07032128646269996,-0.0018435527230440708,0.645611445558127,0.8380103649934111,0.1923989194352841,13,-1.221783333333325,99.2948387096774,94.87316129032259,-4.421677419354822,0.3159513296671603,0.0010889300566093863,29.666503872775188,-0.009116666666668813,-0.05576929490853644,0.00041269813712032705,-3.452776427979709e-05
266,23,phase1,round_3,0,D1_3,D1_3_Team9,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,0.00048305320761640974,2.1466664673950398e-05,0.044439544827527516,-0.05686502239628085,-0.004096343664320984,1.1337220202032472,0.9972930594571888,-0.13642896074605837,4,15.778066666666684,89.3946,129.70466666666664,40.31006666666664,0.5055709709713991,0.0007954699916970481,47.59107723865296,-0.014650000000008328,-0.02771040623261456,0.00026889355717970486,-1.6423118319235653e-05
267,23,phase3,round_2,0,D1_3,D1_3_Team9,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,0.011131269753769232,0.0034159887310693713,0.30688221619215195,-0.11225531131103512,-0.0047199123475870726,2.9352122381195165,2.493541769999512,-0.4416704681200043,9,-1.5627833333333363,96.14571428571428,92.16428571428571,-3.981428571428566,0.3303881834925865,0.0006789953102107589,93.9482945501013,-0.008916666666663194,-0.012605479885969828,-0.0006806020937863527,-3.8362135180105394e-05
268,23,phase2,round_2,0,D1_3,D1_3_Team9,7.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,0.0003284135990022211,4.2771296609517486e-05,0.1302360704290696,0.03983993778405695,-0.0005981365280558036,0.5114207595568029,0.590711666577433,0.07929090702063013,8,3.132900000000001,88.2425165562914,95.21605263157895,6.973536075287541,0.2619394045492758,0.0007609248427950745,21.361308402377613,0.11383333333333362,0.295643564356439,0.0005906526154967987,0.00046986948108166196
269,23,phase1,round_2,0,D1_3,D1_3_Team9,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0001744006811256456,1.0706091327566927e-05,0.06138789859343387,-0.037222795430935034,-0.002190643108756056,0.5520635325163472,0.5104475990946482,-0.041615933421699,5,13.509849999999988,100.3221476510067,115.27187919463086,14.949731543624154,0.5967608976998819,0.0021183195029834934,31.44258939958103,0.07892916666665697,0.2295076833442664,-0.00030525269535934345,0.00034432908163210384
270,23,phase3,round_4,0,D1_3,D1_3_Team9,0.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,0.0005602251946085355,0.00011156651703861697,0.19914584012340877,0.018783067760931093,-0.001041057028665383,0.572389134761984,0.6277071779180434,0.05531804315605937,7,-4.750100000000031,124.47223140495868,113.32098360655736,-11.151247798401315,0.3063879137939488,0.0013885916731681085,21.112011771477658,-0.051183333333338236,-0.11500674557719037,-0.0001642389624820186,-0.00021767177903376248
